X,Y
-1.3993792542291328,-2.1729084006761545
-1.2305126927102217,-2.561637447648378
-0.0931686304075292,1.172884506858898
-0.08538807502088086,2.2173792072102514
-0.608112668626952,-0.8101472585469507
-0.4817079381896222,-1.2663651261575026
-0.6230875439243792,-1.0988185519921907
-0.8098209315387247,-0.4785995184825593
-1.668344617684898,-3.3039042645185983
-1.3386804008442257,-2.099017407720653
1.3624246455534998,2.9563839669956646
0.26565720568521284,0.13481233194193698
0.19029337130073198,-0.042268251260996426
1.492671683738102,4.31320810628627
-1.0929742548196708,-2.46985339998004
-0.833139271265921,-2.0590038120906375
0.7096687266230369,2.5260863874031934
-0.7376990767417029,-0.5181178657525878
2.4627913812823863,3.980807155482057
0.34452162806041703,0.08386562487907978
0.7499561553770756,1.2403292515707371
-0.37519043214353515,-0.6628189891563485
-0.6420112660180142,-2.5438181840379688
-1.1392975741354223,-2.033165163556382
1.746146772077747,2.5971961246910107
-0.18005166573510875,-0.7337366985748222
-0.2186895306173032,-0.9488861401253645
0.23396155339882319,-0.6519856715808567
-0.3865051163821414,-0.34109515409523816
1.5675047258712513,3.106785329965381
0.41783148570002127,1.4574141660420774
0.4202771499722692,2.131194378962992
-0.6263274292546224,-1.2692281241286312
0.09548647498917082,0.6681503349584621
-0.6503404993492143,-0.45765815048998615
-0.8545880589494502,-3.043152157979158
-0.6810749078793829,0.22537626727633486
0.575425995773514,2.11543447279403
-1.4840138097960431,-2.9024698736066377
-0.6224764501648883,-0.8998287979261617
0.20337612749794096,-0.7916687145031716
0.34084976292710534,1.1834158023361194
-0.9528347238067686,-0.427251273969784
0.2566904923855173,0.9636023184319004
-2.061196405934318,-2.4742200529528837
-0.09535221238316356,1.7653328486759934
0.8530857966682068,0.8533335948645541
-0.6723471410421222,-1.061502712937038
0.5034271023083247,0.8877894218846487
-0.5317661876437154,-1.9264059716194528
-0.6855500928421309,-1.645296806622842
0.2658256087091167,-0.36596149667199696
-0.00680186299888204,-0.4126906897941359
1.4587671861440756,3.677130867801796
0.7750891261043669,1.5003084057162412
1.9689478964278722,4.814213230505632
-0.7950125210250558,0.45762970105829526
-0.4548713025147422,-1.0764633321180221
0.5476637538297117,0.9448885448502368
-1.819134575649557,-4.691191013015644
-0.44405163016786864,0.5022340853381633
-0.917488904093132,-3.030603204353903
0.0945931034030039,0.01685536350795655
0.5976632615076923,2.2798586530557747
-1.4015457023300117,-3.668082341792939
0.8720640836306257,2.088068235058696
-0.047751407651394594,-0.1486197233793887
-0.5820434568143884,-0.7505157111876061
-1.9409146286426,-5.017563733614651
-0.7553898773199346,-1.0553127249442593
-1.4336751877324474,-1.532372411232348
-1.3462640456172859,-1.5317840925645678
0.6197255452734939,2.506790706152243
0.37039663440822723,0.6872127741568888
-0.4833280841410044,-1.4247366486269537
-1.5730569265735503,-3.773169844843172
-0.5953566576761882,-1.8846978187164343
-0.4255190697888042,-0.7765188733223087
-0.24257108700605887,-0.9515329839957449
-1.1259179239289947,-0.2755370054070787
-0.715415680488696,-1.8363074171306346
0.3348158025309587,-0.47579496073694283
-1.8004869865410538,-3.137846875782993
0.4458404641961264,0.5503355611452896
1.30024137033491,3.6838891078354745
-0.057391029151928584,-1.279567457527016
-0.10087396559679448,-0.8345152177371222
0.8514231696164708,2.0999597600016946
0.7977673546423772,1.284423353915407
-0.5532159851878811,-0.9280991064223488
1.3262668750832531,2.9763511565550416
-0.8465426331664808,-1.5092222893176799
-0.1696461297388434,-1.3740681003557444
0.8704765441851293,3.714504438028835
-1.7485458030592118,-4.052092752839613
0.007365860082504746,-1.5062926255358888
-1.2009886388439963,-2.3241836107400915
0.41829050558247055,-0.8776788696624228
0.5004052003183381,1.0122273286186523
-1.2702110591595255,-3.6285574578499
